Url,Brand,Model,Movement,Limited,Case Material,Glass,Case Back,Case Shape,Case Diameter,Water Resistance,Dial Color,Dial Indexes,Dial Hands,Price
https://watchbase.com/longines/primaluna/l8-111-4-16-6,Longines,PrimaLuna,Longines caliber L595,No,Stainless Steel,Sapphire,Closed,Round,26.5,30.0,White,Mixed,Sword,1410.0
https://watchbase.com/longines/primaluna/l8-110-5-19-6,Longines,PrimaLuna,Longines caliber L250,No,Stainless Steel,Sapphire,Closed,Round,26.5,30.0,White,Mixed,Sword,4090.0
https://watchbase.com/longines/primaluna/l8-113-9-83-2,Longines,PrimaLuna,Longines caliber L595,No,Pink Gold,Sapphire,Closed,Round,30.0,30.0,White,Arabic Numerals,Sword,5690.0
https://watchbase.com/longines/primaluna/l8-113-6-78-6,Longines,PrimaLuna,Longines caliber L595,No,Yellow Gold,Sapphire,Closed,Round,30.0,30.0,Silver,Roman Numerals,Sword,11940.0
https://watchbase.com/longines/primaluna/l8-113-0-87-6,Longines,PrimaLuna,Longines caliber L595,No,Stainless Steel,Sapphire,Closed,Round,30.0,30.0,White,Gem-Set Indexes,Sword,3310.0
https://watchbase.com/longines/primaluna/l8-111-5-87-6,Longines,PrimaLuna,Longines caliber L595,No,Stainless Steel,Sapphire,Closed,Round,26.5,30.0,White,Gem-Set Indexes,Sword,3490.0
https://watchbase.com/longines/primaluna/l8-110-4-71-6,Longines,PrimaLuna,Longines caliber L250,No,Stainless Steel,Sapphire,Closed,Round,26.5,30.0,Silver,Roman Numerals,Sword,1070.0
https://watchbase.com/longines/primaluna/l8-112-5-89-6,Longines,PrimaLuna,Longines caliber L129,No,Stainless Steel,Sapphire,Closed,Round,30.0,30.0,Silver,Gem-Set Indexes,Sword,4990.0
https://watchbase.com/longines/primaluna/l8-112-0-71-6,Longines,PrimaLuna,Longines caliber L129,No,Stainless Steel,Sapphire,Closed,Round,30.0,30.0,Silver,Roman Numerals,Sword,3010.0
https://watchbase.com/longines/primaluna/l8-110-5-16-6,Longines,PrimaLuna,Longines caliber L250,No,Stainless Steel,Sapphire,Closed,Round,26.5,30.0,White,Mixed,Sword,2220.0
https://watchbase.com/longines/primaluna/l8-109-4-87-6,Longines,PrimaLuna,Longines caliber L963,No,Stainless Steel,Sapphire,Closed,Round,23.0,30.0,White,Gem-Set Indexes,Sword,1160.0
https://watchbase.com/longines/primaluna/l8-112-5-79-6,Longines,PrimaLuna,Longines caliber L129,No,Stainless Steel,Sapphire,Closed,Round,30.0,30.0,Silver,Roman Numerals,Sword,5090.0
https://watchbase.com/longines/primaluna/l8-110-5-89-6,Longines,PrimaLuna,Longines caliber L250,No,Mother of Pearl,Sapphire,Closed,Round,26.5,30.0,White,Gem-Set Indexes,Sword,4340.0
https://watchbase.com/longines/primaluna/l8-120-4-71-6,Longines,PrimaLuna,Longines caliber L250,No,Stainless Steel,Sapphire,Closed,Round,26.5,30.0,Silver,Roman Numerals,Sword,1300.0
https://watchbase.com/longines/primaluna/l8-109-5-93-6,Longines,PrimaLuna,Longines caliber L963,No,Stainless Steel,Sapphire,Closed,Round,23.0,30.0,White,Gem-Set Indexes,Sword,1970.0
https://watchbase.com/longines/primaluna/l8-111-6-78-6,Longines,PrimaLuna,Longines caliber L595,No,Yellow Gold,Sapphire,Closed,Round,26.5,30.0,Silver,Roman Numerals,Sword,9150.0
https://watchbase.com/longines/primaluna/l8-109-5-91-6,Longines,PrimaLuna,Longines caliber L963,No,Stainless Steel,Sapphire,Closed,Round,23.0,30.0,Silver,Roman Numerals,Sword,1790.0
https://watchbase.com/longines/lyre/l4-759-2-12-8,Longines,Lyre,Longines caliber L157,No,Stainless Steel,Sapphire,Closed,Round,35.0,30.0,White,Stick / Dot,Stick,930.0
https://watchbase.com/longines/lyre/l4-759-2-12-7,Longines,Lyre,Longines caliber L157,No,Stainless Steel,Sapphire,Closed,Round,35.0,30.0,White,Stick / Dot,Stick,880.0
https://watchbase.com/longines/lyre/l4-259-2-12-2,Longines,Lyre,Longines caliber L152,No,Stainless Steel,Sapphire,Closed,Round,25.0,30.0,White,Stick / Dot,Stick,800.0
https://watchbase.com/longines/lyre/l4-259-4-11-2,Longines,Lyre,Longines caliber L152,No,Stainless Steel,Sapphire,Closed,Round,25.0,30.0,White,Roman Numerals,Stick,750.0
https://watchbase.com/longines/lyre/l4-961-4-92-2,Longines,Lyre,Longines caliber L888.5,No,Stainless Steel,Sapphire,Open,Round,40.0,30.0,Blue,Stick / Dot,Sword,1310.0
https://watchbase.com/longines/lyre/l4-361-1-12-7,Longines,Lyre,Longines caliber L888.5,No,Stainless Steel,Sapphire,Open,Round,30.0,30.0,White,Stick / Dot,Sword,1310.0
https://watchbase.com/longines/lyre/l4-359-4-72-2,Longines,Lyre,Longines caliber L156,No,Stainless Steel,Sapphire,Closed,Round,32.0,30.0,Silver,Stick / Dot,Stick,690.0
https://watchbase.com/longines/lyre/l4-360-4-11-6,Longines,Lyre,Longines caliber L592.2,No,Stainless Steel,Sapphire,Open,Round,25.0,30.0,White,Roman Numerals,Sword,1210.0
https://watchbase.com/longines/lyre/l4-360-4-72-6,Longines,Lyre,Longines caliber L592.2,No,Stainless Steel,Sapphire,Open,Round,25.0,30.0,Silver,Stick / Dot,Sword,1210.0
https://watchbase.com/longines/lyre/l4-860-2-12-2,Longines,Lyre,Longines caliber L619.2,No,Stainless Steel,Sapphire,Open,Round,35.0,30.0,White,Stick / Dot,Stick,1160.0
https://watchbase.com/longines/lyre/l4-860-2-11-7,Longines,Lyre,Longines caliber L619.2,No,Stainless Steel,Sapphire,Open,Round,35.0,30.0,White,Roman Numerals,Stick,1310.0
https://watchbase.com/longines/lyre/l4-760-4-11-2,Longines,Lyre,Longines caliber L619.2,No,Stainless Steel,Sapphire,Closed,Round,35.0,30.0,White,Roman Numerals,Stick,810.0
https://watchbase.com/longines/lyre/l4-260-4-11-6,Longines,Lyre,Longines caliber L595,No,Stainless Steel,Sapphire,Closed,Round,25.0,30.0,White,Roman Numerals,Stick,890.0
https://watchbase.com/longines/lyre/l4-259-2-11-8,Longines,Lyre,Longines caliber L152,No,Stainless Steel,Sapphire,Closed,Round,25.0,30.0,White,Roman Numerals,Stick,930.0
https://watchbase.com/longines/lyre/l4-259-2-32-7,Longines,Lyre,Longines caliber L152,No,Stainless Steel,Sapphire,Closed,Round,25.0,30.0,Champagne,Stick / Dot,Stick,880.0
https://watchbase.com/longines/lyre/l4-759-4-12-6,Longines,Lyre,Longines caliber L157,No,Stainless Steel,Sapphire,Closed,Round,35.0,30.0,White,Stick / Dot,Stick,800.0
https://watchbase.com/longines/lyre/l4-259-4-72-2,Longines,Lyre,Longines caliber L152,No,Stainless Steel,Sapphire,Closed,Round,25.0,30.0,Silver,Stick / Dot,Stick,750.0
https://watchbase.com/longines/lyre/l4-361-4-92-2,Longines,Lyre,Longines caliber L888.5,No,Stainless Steel,Sapphire,Open,Round,30.0,30.0,Blue,Stick / Dot,Sword,1110.0
https://watchbase.com/longines/lyre/l4-860-2-32-2,Longines,Lyre,Longines caliber L619.2,No,Stainless Steel,Sapphire,Open,Round,35.0,30.0,Champagne,Stick / Dot,Stick,1160.0
https://watchbase.com/longines/lyre/l4-760-2-32-2,Longines,Lyre,Longines caliber L619.2,No,Stainless Steel,Sapphire,Closed,Round,35.0,30.0,Champagne,Stick / Dot,Stick,850.0
https://watchbase.com/longines/lyre/l4-760-2-11-2,Longines,Lyre,Longines caliber L619.2,No,Stainless Steel,Sapphire,Closed,Round,35.0,30.0,White,Roman Numerals,Stick,850.0
https://watchbase.com/longines/lyre/l4-260-2-12-7,Longines,Lyre,Longines caliber L595,No,Stainless Steel,Sapphire,Closed,Round,25.0,30.0,White,Stick / Dot,Stick,980.0
https://watchbase.com/longines/lyre/l4-759-4-72-6,Longines,Lyre,Longines caliber L157,No,Stainless Steel,Sapphire,Closed,Round,35.0,30.0,Silver,Stick / Dot,Stick,800.0
https://watchbase.com/longines/lyre/l4-960-4-72-6,Longines,Lyre,Longines caliber L888.5,No,Stainless Steel,Sapphire,Open,Round,38.5,30.0,Silver,Stick / Dot,Sword,1310.0
https://watchbase.com/longines/lyre/l4-960-4-12-6,Longines,Lyre,Longines caliber L888.5,No,Stainless Steel,Sapphire,Open,Round,38.5,30.0,White,Stick / Dot,Sword,1310.0
https://watchbase.com/longines/lyre/l4-859-4-11-2,Longines,Lyre,Longines caliber L157,No,Stainless Steel,Sapphire,Closed,Round,38.5,30.0,White,Roman Numerals,Losange,850.0
https://watchbase.com/longines/lyre/l4-859-4-12-6,Longines,Lyre,Longines caliber L157,No,Stainless Steel,Sapphire,Closed,Round,38.5,30.0,White,Stick / Dot,Losange,950.0
https://watchbase.com/longines/lyre/l4-759-2-32-7,Longines,Lyre,Longines caliber L157,No,Stainless Steel,Sapphire,Closed,Round,35.0,30.0,Champagne,Stick / Dot,Stick,880.0
https://watchbase.com/longines/lyre/l4-859-2-32-2,Longines,Lyre,Longines caliber L157,No,Stainless Steel,Sapphire,Closed,Round,38.5,30.0,Champagne,Stick / Dot,Losange,900.0
https://watchbase.com/longines/lyre/l4-859-2-32-7,Longines,Lyre,Longines caliber L157,No,Stainless Steel,Sapphire,Closed,Round,38.5,30.0,Champagne,Stick / Dot,Losange,1050.0
https://watchbase.com/longines/lyre/l4-759-2-32-8,Longines,Lyre,Longines caliber L157,No,Stainless Steel,Sapphire,Closed,Round,35.0,30.0,Champagne,Stick / Dot,Stick,930.0
https://watchbase.com/longines/lyre/l4-759-4-11-6,Longines,Lyre,Longines caliber L157,No,Stainless Steel,Sapphire,Closed,Round,35.0,30.0,White,Roman Numerals,Stick,800.0
https://watchbase.com/longines/lyre/l4-759-4-12-2,Longines,Lyre,Longines caliber L157,No,Stainless Steel,Sapphire,Closed,Round,35.0,30.0,White,Stick / Dot,Stick,690.0
https://watchbase.com/longines/lyre/l4-760-2-12-7,Longines,Lyre,Longines caliber L619.2,No,Stainless Steel,Sapphire,Closed,Round,35.0,30.0,White,Stick / Dot,Stick,980.0
https://watchbase.com/longines/lyre/l4-760-4-72-6,Longines,Lyre,Longines caliber L619.2,No,Stainless Steel,Sapphire,Closed,Round,35.0,30.0,Silver,Stick / Dot,Stick,890.0
https://watchbase.com/longines/lyre/l4-259-2-32-2,Longines,Lyre,Longines caliber L152,No,Stainless Steel,Sapphire,Closed,Round,25.0,30.0,Champagne,Stick / Dot,Stick,750.0
https://watchbase.com/longines/lyre/l4-859-4-11-6,Longines,Lyre,Longines caliber L157,No,Stainless Steel,Sapphire,Closed,Round,38.5,30.0,White,Roman Numerals,Losange,950.0
https://watchbase.com/longines/lyre/l4-860-4-12-6,Longines,Lyre,Longines caliber L619.2,No,Stainless Steel,Sapphire,Open,Round,35.0,30.0,White,Stick / Dot,Stick,1210.0
https://watchbase.com/longines/lyre/l4-259-2-12-7,Longines,Lyre,Longines caliber L152,No,Stainless Steel,Sapphire,Closed,Round,25.0,30.0,White,Stick / Dot,Stick,950.0
https://watchbase.com/longines/lyre/l4-961-4-12-6,Longines,Lyre,Longines caliber L888.5,No,Stainless Steel,Sapphire,Open,Round,40.0,30.0,White,Stick / Dot,Sword,1410.0
https://watchbase.com/longines/lyre/l4-360-2-32-7,Longines,Lyre,Longines caliber L592.2,No,Stainless Steel,Sapphire,Open,Round,25.0,30.0,Champagne,Stick / Dot,Sword,1310.0
https://watchbase.com/longines/lyre/l4-860-4-11-6,Longines,Lyre,Longines caliber L619.2,No,Stainless Steel,Sapphire,Open,Round,35.0,30.0,White,Roman Numerals,Stick,1210.0
https://watchbase.com/longines/lyre/l4-760-4-12-2,Longines,Lyre,Longines caliber L619.2,No,Stainless Steel,Sapphire,Closed,Round,35.0,30.0,White,Stick / Dot,Stick,810.0
https://watchbase.com/longines/lyre/l4-759-2-32-2,Longines,Lyre,Longines caliber L157,No,Stainless Steel,Sapphire,Closed,Round,35.0,30.0,Champagne,Stick / Dot,Stick,750.0
https://watchbase.com/longines/lyre/l4-961-4-11-6,Longines,Lyre,Longines caliber L888.5,No,Stainless Steel,Sapphire,Open,Round,40.0,30.0,White,Roman Numerals,Sword,1410.0
https://watchbase.com/longines/lyre/l4-759-2-11-2,Longines,Lyre,Longines caliber L157,No,Stainless Steel,Sapphire,Closed,Round,35.0,30.0,White,Roman Numerals,Stick,750.0
https://watchbase.com/longines/lyre/l4-760-4-12-6,Longines,Lyre,Longines caliber L619.2,No,Stainless Steel,Sapphire,Closed,Round,35.0,30.0,White,Stick / Dot,Stick,890.0
https://watchbase.com/longines/lyre/l4-759-4-72-2,Longines,Lyre,Longines caliber L157,No,Stainless Steel,Sapphire,Closed,Round,35.0,30.0,Silver,Stick / Dot,Stick,690.0
https://watchbase.com/longines/lyre/l4-860-4-12-2,Longines,Lyre,Longines caliber L619.2,No,Stainless Steel,Sapphire,Open,Round,35.0,30.0,White,Stick / Dot,Stick,1110.0
https://watchbase.com/longines/hydroconquest/l3-651-4-76-2,Longines,HydroConquest,Longines caliber L667,No,Stainless Steel,Sapphire,Closed,Round,41.0,300.0,Silver,Stick / Dot,Stick,1440.0
https://watchbase.com/longines/conquest/l3-655-4-56-6,Longines,Conquest,Longines caliber L633.5,No,Stainless Steel,Sapphire,Closed,Round,39.0,300.0,Black,Mixed,Stick,1150.0
https://watchbase.com/longines/conquest/l3-835-4-72-6,Longines,Conquest,Longines caliber L898.5,No,Stainless Steel,Sapphire,Open,Round,42.0,100.0,Silver,Stick / Dot,Dauphine,4250.0
https://watchbase.com/longines/conquest/l3-759-4-58-6,Longines,Conquest,Longines caliber L157,No,Stainless Steel,Sapphire,Closed,Round,41.0,300.0,Black,Mixed,Stick,950.0
https://watchbase.com/longines/conquest/l3-759-4-58-3,Longines,Conquest,Longines caliber L157,No,Stainless Steel,Sapphire,Closed,Round,41.0,300.0,Black,Mixed,Stick,950.0
https://watchbase.com/longines/conquest/l3-697-4-56-6,Longines,Conquest,Longines caliber L696,No,Stainless Steel,Sapphire,Open,Round,42.0,50.0,Black,Stick / Dot,Stick,2280.0
https://watchbase.com/longines/conquest/l3-677-4-56-6,Longines,Conquest,Longines caliber L633.5,No,Stainless Steel,Sapphire,Closed,Round,41.0,300.0,Black,Mixed,Stick,840.0
https://watchbase.com/longines/conquest/l3-661-4-56-2,Longines,Conquest,Longines caliber L667,No,Stainless Steel,Sapphire,Closed,Round,41.0,50.0,Black,Stick / Dot,Stick,1730.0
https://watchbase.com/longines/conquest/l3-661-4-86-2,Longines,Conquest,Longines caliber L667,No,Mother of Pearl,Sapphire,Closed,Round,41.0,50.0,White,Stick / Dot,Stick,1730.0
https://watchbase.com/longines/conquest/l3-660-4-76-5,Longines,Conquest,Longines caliber L541,No,Stainless Steel,Sapphire,Closed,Round,41.0,300.0,Silver,Mixed,Stick,1020.0
https://watchbase.com/longines/conquest/l3-662-4-56-6,Longines,Conquest,Longines caliber L667,No,Stainless Steel,Sapphire,Closed,Round,41.0,50.0,Black,Stick / Dot,Stick,1340.0
https://watchbase.com/longines/conquest/l3-662-4-96-6,Longines,Conquest,Longines caliber L667,No,Stainless Steel,Sapphire,Closed,Round,41.0,50.0,Blue,Stick / Dot,Stick,1260.0
https://watchbase.com/longines/conquest/l3-662-4-56-2,Longines,Conquest,Longines caliber L667,No,Stainless Steel,Sapphire,Closed,Round,41.0,300.0,Black,Stick / Dot,Stick,1260.0
https://watchbase.com/longines/conquest/l3-320-5-02-6,Longines,Conquest,Longines caliber L592.5,No,Stainless Steel,Sapphire,Open,Round,30.0,100.0,Green,Stick / Dot,Dauphine,3350.0
https://watchbase.com/longines/conquest/l3-720-4-92-6,Longines,Conquest,Longines caliber L888.5,No,Stainless Steel,Sapphire,Open,Round,38.0,100.0,Blue,Stick / Dot,Dauphine,2300.0
https://watchbase.com/longines/conquest/l3-830-4-02-6,Longines,Conquest,Longines caliber L888.5,No,Stainless Steel,Sapphire,Open,Round,41.0,100.0,Green,Stick / Dot,Dauphine,2300.0
https://watchbase.com/longines/conquest/l3-700-4-96-6,Longines,Conquest,Longines caliber L440.2,No,Stainless Steel,Sapphire,Closed,Round,41.0,300.0,Blue,Mixed,Stick,1200.0
https://watchbase.com/longines/conquest/l3-759-4-96-6,Longines,Conquest,Longines caliber L157,No,Stainless Steel,Sapphire,Closed,Round,41.0,300.0,Blue,Mixed,Stick,950.0
https://watchbase.com/longines/conquest/l2-743-4-56-6,Longines,Conquest,Longines caliber L688.2,No,Stainless Steel,Sapphire,Open,Round,41.0,50.0,Black,Stick / Dot,Stick,2440.0
https://watchbase.com/longines/conquest/l3-697-4-76-6,Longines,Conquest,Longines caliber L696,No,Stainless Steel,Sapphire,Open,Round,42.0,50.0,Silver,Stick / Dot,Stick,2280.0
https://watchbase.com/longines/conquest/l3-661-4-86-0,Longines,Conquest,Longines caliber L667,No,Mother of Pearl,Sapphire,Closed,Round,41.0,50.0,White,Stick / Dot,Stick,1620.0
https://watchbase.com/longines/conquest/l2-743-4-76-6,Longines,Conquest,Longines caliber L688.2,No,Stainless Steel,Sapphire,Open,Round,41.0,50.0,Silver,Stick / Dot,Stick,2440.0
https://watchbase.com/longines/conquest/l3-661-4-56-7,Longines,Conquest,Longines caliber L667,No,Stainless Steel,Sapphire,Closed,Round,41.0,50.0,Black,Stick / Dot,Stick,1920.0
https://watchbase.com/longines/conquest/l3-661-4-56-6,Longines,Conquest,Longines caliber L667,No,Stainless Steel,Sapphire,Closed,Round,41.0,50.0,Black,Stick / Dot,Stick,1730.0
https://watchbase.com/longines/conquest/l3-776-4-58-6,Longines,Conquest,Longines caliber L888.2,No,Stainless Steel,Sapphire,Closed,Round,39.0,300.0,Black,Mixed,Stick,1180.0
https://watchbase.com/longines/conquest/l3-687-4-99-6,Longines,Conquest,Longines caliber L704.2,No,Stainless Steel,Sapphire,Closed,Round,41.0,50.0,Blue,Mixed,Stick,1440.0
https://watchbase.com/longines/conquest/l3-657-4-06-7,Longines,Conquest,Longines caliber L633.5,No,Stainless Steel,Sapphire,Closed,Round,41.0,300.0,Grey,Mixed,Stick,1520.0
https://watchbase.com/longines/conquest/l3-320-5-87-6,Longines,Conquest,Longines caliber L592.5,No,Mother of Pearl,Sapphire,Open,Round,30.0,100.0,White,Gem-Set Indexes,Dauphine,3950.0
https://watchbase.com/longines/conquest/l3-687-4-56-6,Longines,Conquest,Longines caliber L704.2,No,Stainless Steel,Sapphire,Closed,Round,41.0,50.0,Black,Mixed,Stick,1440.0
https://watchbase.com/longines/conquest/l3-697-4-96-6,Longines,Conquest,Longines caliber L696,No,Stainless Steel,Sapphire,Open,Round,42.0,50.0,Black,Stick / Dot,Stick,2280.0
https://watchbase.com/longines/conquest/l3-677-4-76-6,Longines,Conquest,Longines caliber L633.5,No,Stainless Steel,Sapphire,Closed,Round,41.0,300.0,Silver,Mixed,Stick,1020.0
https://watchbase.com/longines/conquest/l3-678-4-56-6,Longines,Conquest,Longines caliber L667,No,Stainless Steel,Sapphire,Closed,Round,41.0,50.0,Black,Stick / Dot,Stick,1350.0
https://watchbase.com/longines/conquest/l3-662-4-56-0,Longines,Conquest,Longines caliber L667,No,Stainless Steel,Sapphire,Closed,Round,41.0,300.0,Black,Stick / Dot,Stick,1340.0
https://watchbase.com/longines/conquest/l3-658-4-76-6,Longines,Conquest,Longines caliber L633.5,No,Stainless Steel,Sapphire,Closed,Round,41.0,300.0,White,Stick / Dot,Stick,840.0
https://watchbase.com/longines/conquest/l3-697-4-06-6,Longines,Conquest,Longines caliber L696,No,Stainless Steel,Sapphire,Open,Round,42.0,50.0,Silver,Stick / Dot,Stick,2280.0
https://watchbase.com/longines/conquest/l3-320-5-92-6,Longines,Conquest,Longines caliber L592.5,No,Stainless Steel,Sapphire,Open,Round,30.0,100.0,Blue,Stick / Dot,Dauphine,3350.0
https://watchbase.com/longines/conquest/l3-656-4-56-6,Longines,Conquest,Longines caliber L633.5,No,Stainless Steel,Sapphire,Closed,Round,39.0,300.0,Black,Mixed,Stick,840.0
https://watchbase.com/longines/conquest/l3-676-4-16-6,Longines,Conquest,Longines caliber L633.5,No,Stainless Steel,Sapphire,Closed,Round,39.0,300.0,White,Mixed,Stick,1020.0
https://watchbase.com/longines/conquest/l3-657-4-56-2,Longines,Conquest,Longines caliber L633.5,No,Stainless Steel,Sapphire,Closed,Round,41.0,300.0,Black,Mixed,Stick,1500.0
https://watchbase.com/longines/conquest/l2-744-4-56-7,Longines,Conquest,Longines caliber L688.2,No,Stainless Steel,Sapphire,Open,Round,41.0,50.0,Black,Stick / Dot,Stick,3170.0
https://watchbase.com/longines/conquest/l3-830-4-92-6,Longines,Conquest,Longines caliber L888.5,No,Stainless Steel,Sapphire,Open,Round,41.0,100.0,Blue,Stick / Dot,Dauphine,2300.0
https://watchbase.com/longines/conquest/l3-720-4-92-9,Longines,Conquest,Longines caliber L888.5,No,Stainless Steel,Sapphire,Open,Round,38.0,100.0,Blue,Stick / Dot,Dauphine,2200.0
https://watchbase.com/longines/conquest/l3-658-4-56-6,Longines,Conquest,Longines caliber L633.5,No,Stainless Steel,Sapphire,Closed,Round,41.0,300.0,Black,Stick / Dot,Stick,840.0
https://watchbase.com/longines/conquest/l3-830-4-92-9,Longines,Conquest,Longines caliber L888.5,No,Stainless Steel,Sapphire,Open,Round,41.0,100.0,Blue,Stick / Dot,Dauphine,2200.0
https://watchbase.com/longines/conquest/l3-320-5-72-6,Longines,Conquest,Longines caliber L592.5,No,Stainless Steel,Sapphire,Open,Round,30.0,100.0,Silver,Stick / Dot,Dauphine,3350.0
https://watchbase.com/longines/conquest/l3-830-4-52-9,Longines,Conquest,Longines caliber L888.5,No,Stainless Steel,Sapphire,Open,Round,41.0,100.0,Black,Stick / Dot,Dauphine,2200.0
https://watchbase.com/longines/conquest/l3-830-4-02-9,Longines,Conquest,Longines caliber L888.5,No,Stainless Steel,Sapphire,Open,Round,41.0,100.0,Green,Stick / Dot,Dauphine,2200.0
https://watchbase.com/longines/conquest/l3-720-4-52-9,Longines,Conquest,Longines caliber L888.5,No,Stainless Steel,Sapphire,Open,Round,38.0,100.0,Black,Stick / Dot,Dauphine,2200.0
https://watchbase.com/longines/conquest/l3-677-4-58-6,Longines,Conquest,Longines caliber L633.5,No,Stainless Steel,Sapphire,Closed,Round,41.0,300.0,Black,Stick / Dot,Stick,1020.0
https://watchbase.com/longines/conquest/l3-720-4-02-9,Longines,Conquest,Longines caliber L888.5,No,Stainless Steel,Sapphire,Open,Round,38.0,100.0,Green,Stick / Dot,Dauphine,2200.0
https://watchbase.com/longines/hydroconquest/l3-890-4-96-6,Longines,HydroConquest,Longines caliber L844.4,No,Stainless Steel,Sapphire,Closed,Round,43.0,300.0,Blue,Stick / Dot,Proprietary,
https://watchbase.com/longines/conquest/l3-659-4-56-6,Longines,Conquest,Longines caliber L115,No,Stainless Steel,Sapphire,Closed,Round,41.0,300.0,Black,Stick / Dot,Stick,540.0
https://watchbase.com/longines/hydroconquest/l3-781-4-99-6,Longines,HydroConquest,Longines caliber L888.2,No,Stainless Steel,Sapphire,Closed,Round,41.0,300.0,Blue,Mixed,Proprietary,
https://watchbase.com/longines/hydroconquest/l3-783-4-96-6,Longines,HydroConquest,Longines caliber L688.2,No,Stainless Steel,Sapphire,Closed,Round,41.0,300.0,Blue,Mixed,Proprietary,2460.0
https://watchbase.com/longines/hydroconquest/l3-694-4-53-6,Longines,HydroConquest,Longines caliber L619.2,No,Stainless Steel,Sapphire,Closed,Round,39.0,300.0,Black,Arabic Numerals,Proprietary,1070.0
https://watchbase.com/longines/hydroconquest/l3-695-4-13-6,Longines,HydroConquest,Longines caliber L619.2,No,Stainless Steel,Sapphire,Closed,Round,41.0,300.0,White,Arabic Numerals,Proprietary,1070.0
https://watchbase.com/longines/hydroconquest/l3-643-4-96-6,Longines,HydroConquest,Longines caliber L541,No,Stainless Steel,Sapphire,Closed,Round,41.0,300.0,Blue,Mixed,Proprietary,1000.0
https://watchbase.com/longines/hydroconquest/l3-640-4-56-6,Longines,HydroConquest,Longines caliber L263,No,Stainless Steel,Sapphire,Closed,Round,39.0,300.0,Black,Stick / Dot,Stick,840.0
https://watchbase.com/longines/hydroconquest/l3-790-4-96-6,Longines,HydroConquest,Longines caliber L844.4,No,Stainless Steel,Sapphire,Closed,Round,41.0,300.0,Blue,Stick / Dot,Proprietary,3300.0
https://watchbase.com/longines/hydroconquest/l3-781-4-05-9,Longines,HydroConquest,Longines caliber L888.2,No,Stainless Steel,Sapphire,Closed,Round,41.0,300.0,Grey,Mixed,Proprietary,
https://watchbase.com/longines/hydroconquest/l3-840-4-96-6,Longines,HydroConquest,Longines caliber L157,No,Stainless Steel,Sapphire,Closed,Round,44.0,300.0,Blue,Mixed,Proprietary,1250.0
https://watchbase.com/longines/hydroconquest/l3-742-4-56-6,Longines,HydroConquest,Longines caliber L888.2,No,Stainless Steel,Sapphire,Closed,Round,41.0,300.0,Black,Mixed,Proprietary,1500.0
https://watchbase.com/longines/hydroconquest/l3-696-4-19-6,Longines,HydroConquest,Longines caliber L688.2,No,Stainless Steel,Sapphire,Closed,Round,41.0,300.0,Silver,Arabic Numerals,Proprietary,1730.0
https://watchbase.com/longines/hydroconquest/l3-781-4-05-6,Longines,HydroConquest,Longines caliber L888.3,No,Stainless Steel,Sapphire,Closed,Round,41.0,300.0,Black,Mixed,Proprietary,2000.0
https://watchbase.com/longines/hydroconquest/l3-780-4-96-6,Longines,HydroConquest,Longines caliber L888.5,No,Stainless Steel,Sapphire,Closed,Round,39.0,300.0,Blue,Mixed,Proprietary,2000.0
https://watchbase.com/longines/hydroconquest/l3-780-4-56-6,Longines,HydroConquest,Longines caliber L888.5,No,Stainless Steel,Sapphire,Closed,Round,39.0,300.0,Black,Mixed,Proprietary,2000.0
https://watchbase.com/longines/hydroconquest/l3-783-4-56-6,Longines,HydroConquest,Longines caliber L688.2,No,Stainless Steel,Sapphire,Closed,Round,41.0,300.0,Black,Mixed,Proprietary,2460.0
https://watchbase.com/longines/hydroconquest/l3-742-4-96-6,Longines,HydroConquest,Longines caliber L888.2,No,Stainless Steel,Sapphire,Closed,Round,41.0,300.0,Blue,Mixed,Proprietary,1500.0
https://watchbase.com/longines/hydroconquest/l3-781-4-59-6,Longines,HydroConquest,Longines caliber L888.2,Yes,Stainless Steel,Sapphire,Closed,Round,41.0,300.0,Black,Mixed,Proprietary,1800.0
https://watchbase.com/longines/hydroconquest/l3-783-4-56-9,Longines,HydroConquest,Longines caliber L688.2,No,Stainless Steel,Sapphire,Closed,Round,41.0,300.0,Black,Mixed,Proprietary,2300.0
https://watchbase.com/longines/hydroconquest/l3-688-4-03-6,Longines,HydroConquest,Longines caliber L263,No,Stainless Steel,Sapphire,Closed,Round,39.0,30.0,Blue,Arabic Numerals,Proprietary,840.0
https://watchbase.com/longines/hydroconquest/l3-640-3-96-7,Longines,HydroConquest,Longines caliber L263,No,Stainless Steel,Sapphire,Closed,Round,39.0,300.0,Blue,Mixed,Proprietary,840.0
https://watchbase.com/longines/hydroconquest/l3-781-4-06-6,Longines,HydroConquest,Longines caliber L888.3,No,Stainless Steel,Sapphire,Closed,Round,41.0,300.0,Green,Mixed,Proprietary,2000.0
https://watchbase.com/longines/hydroconquest/l3-841-4-96-6,Longines,HydroConquest,Longines caliber L888.2,No,Stainless Steel,Sapphire,Closed,Round,44.0,300.0,Blue,Mixed,Proprietary,1500.0
https://watchbase.com/longines/hydroconquest/l3-643-4-56-6,Longines,HydroConquest,Longines caliber L541,No,Stainless Steel,Sapphire,Closed,Round,41.0,300.0,Black,Mixed,Proprietary,1000.0
https://watchbase.com/longines/hydroconquest/l3-696-4-53-6,Longines,HydroConquest,Longines caliber L688.2,No,Stainless Steel,Sapphire,Closed,Round,41.0,300.0,Black,Arabic Numerals,Proprietary,1870.0
