Url,Brand,Family,Reference,Name,Movement,Produced,Limited,Case_Material,Glass,Case_Back,Case_Shape,Case_Diameter,Lug_Width,Water_Resistance,Dial_Color,Dial_Finish,Dial_Indexes,Dial_Hands,Price
https://watchbase.com/longines/equestrian/l6-130-4-71-2,Longines,Equestrian,L6.130.4.71.2,Equestrian 26.5 Roman,Longines caliber L152,2016 - 2020,No,Stainless Steel,Sapphire,Closed,Round,26.50 mm,12.00 mm,30.00 m,White,Guilloche,Roman Numerals,Alpha,715
https://watchbase.com/longines/equestrian/l6-131-0-89-2,Longines,Equestrian,L6.131.0.89.2,Equestrian 30 Double Diamond,Longines caliber L152,2016 - 2020,No,Stainless Steel,Sapphire,Closed,Round,30.00 mm,14.00 mm,30.00 m,White,,Gem-Set Indexes,Alpha,6420
https://watchbase.com/longines/equestrian/l6-130-4-57-0,Longines,Equestrian,L6.130.4.57.0,Equestrian 26.5 Black,Longines caliber L152,2016 - 2020,No,Stainless Steel,Sapphire,Closed,Round,26.50 mm,12.00 mm,30.00 m,Black,,Gem-Set Indexes,Alpha,1320
https://watchbase.com/longines/equestrian/l6-138-4-57-0,Longines,Equestrian,L6.138.4.57.0,Equestrian Horseshoe 34 Black,Longines caliber L157,2016 - 2020,No,Stainless Steel,Sapphire,Closed,Oval,34.00 mm,16.00 mm,30.00 m,Black,,Gem-Set Indexes,Alpha,1430
https://watchbase.com/longines/equestrian/l6-138-0-73-2,Longines,Equestrian,L6.138.0.73.2,Equestrian Horseshoe 34 Diamond / White,Longines caliber L157,2016 - 2020,No,Stainless Steel,Sapphire,Closed,Oval,34.00 mm,16.00 mm,30.00 m,White,,Arabic Numerals,Alpha,3670
https://watchbase.com/longines/equestrian/l6-130-0-89-2,Longines,Equestrian,L6.130.0.89.2,Equestrian 26.5 Double Diamond / MOP,Longines caliber L152,2016 - 2020,No,Stainless Steel,Sapphire,Closed,Round,26.50 mm,12.00 mm,30.00 m,White,,Gem-Set Indexes,Alpha,4690
https://watchbase.com/longines/equestrian/l6-130-0-57-0,Longines,Equestrian,L6.130.0.57.0,Equestrian 26.5 Diamond / Black,Longines caliber L152,2016 - 2020,No,Stainless Steel,Sapphire,Closed,Round,26.50 mm,12.00 mm,30.00 m,Black,,Gem-Set Indexes,Alpha,2850
https://watchbase.com/longines/equestrian/l6-136-4-87-2,Longines,Equestrian,L6.136.4.87.2,Equestrian Horseshoe 26 MOP,Longines caliber L152,2016 - 2020,No,Stainless Steel,Sapphire,Closed,Oval,26.00 mm,12.00 mm,30.00 m,White,,Gem-Set Indexes,Alpha,1430
https://watchbase.com/longines/equestrian/l6-138-0-57-0,Longines,Equestrian,L6.138.0.57.0,Equestrian Horseshoe 34 Diamond / Black,Longines caliber L157,2016 - 2020,No,Stainless Steel,Sapphire,Closed,Oval,34.00 mm,16.00 mm,30.00 m,Black,,Gem-Set Indexes,Alpha,3970
https://watchbase.com/longines/equestrian/l6-136-0-87-2,Longines,Equestrian,L6.136.0.87.2,Equestrian Horseshoe 26 Diamond / MOP,Longines caliber L152,2016 - 2020,No,Stainless Steel,Sapphire,Closed,Oval,26.00 mm,12.00 mm,30.00 m,White,,Gem-Set Indexes,Alpha,2750
https://watchbase.com/longines/symphonette/l2-304-4-83-6,Longines,Symphonette,L2.304.4.83.6,Symphonette S Arabic MOP / Bracelet,Longines caliber L963,2015,No,Stainless Steel,Sapphire,Closed,Oval,16.00 mm,8.00 mm,30.00 m,White,,Arabic Numerals,Feuille,1530
https://watchbase.com/longines/conquest-classic/l2-386-3-87-7,Longines,Conquest Classic,L2.386.3.87.7,Conquest Classic Quartz 34 Stainless Steel / Red Gold PVD / MOP,Longines caliber L156,2020,No,Stainless Steel,Sapphire,Open,Round,34.00 mm,17.00 mm,50.00 m,White,Gloss,Gem-Set Indexes,Stick,1800
https://watchbase.com/longines/conquest-classic/l2-285-5-58-7,Longines,Conquest Classic,L2.285.5.58.7,Conquest Classic Automatic 29.5 Stainless Steel / Red Gold / Black / Bracelet,Longines caliber L592.2,2016 - 2020,No,,Sapphire,Open,Round,30.00 mm,,50.00 m,Black,,Gem-Set Indexes,Stick,3210
https://watchbase.com/longines/conquest-classic/l2-285-4-76-3,Longines,Conquest Classic,L2.285.4.76.3,Conquest Classic Automatic 29.5 Stainless Steel / White / Strap,Longines caliber L592.2,2016 - 2020,No,Stainless Steel,Sapphire,Open,Round,,,50.00 m,White,,Mixed,Stick,1680
https://watchbase.com/longines/conquest-classic/l2-285-8-76-3,Longines,Conquest Classic,L2.285.8.76.3,Conquest Classic Automatic 29.5 Red Gold / White,Longines caliber L595,2015 - 2020,No,Red Gold,Sapphire,Open,Round,29.50 mm,15.00 mm,50.00 m,White,,Stick / Dot,Stick,4550
https://watchbase.com/longines/conquest-classic/l2-386-4-88-6,Longines,Conquest Classic,L2.386.4.88.6,Conquest Classic Quartz 34 Stainless Steel / Black MOP,Longines caliber L156,2021,No,Stainless Steel,Sapphire,Open,Round,34.00 mm,17.00 mm,50.00 m,Black,Gloss,Gem-Set Indexes,Stick,1550
https://watchbase.com/longines/conquest-classic/l2-285-4-76-6,Longines,Conquest Classic,L2.285.4.76.6,Conquest Classic Automatic 29.5 Stainless Steel / White / Bracelet,Longines caliber L595,2015 - 2020,No,Stainless Steel,Sapphire,Open,Round,29.50 mm,15.00 mm,50.00 m,White,,Stick / Dot,Stick,1680
https://watchbase.com/longines/conquest-classic/l2-798-5-52-3,Longines,Conquest Classic,L2.798.5.52.3,Conquest Classic Moonphase Stainless Steel - Red Gold / Black,Longines caliber L678.2,,No,,Sapphire,Open,Round,42.00 mm,21.00 mm,50.00 m,Black,,Stick / Dot,Stick,3720
https://watchbase.com/longines/conquest-classic/l2-285-0-57-6,Longines,Conquest Classic,L2.285.0.57.6,Conquest Classic Automatic 29.5 Stainless Steel / Diamond / Black,Longines caliber L595,2015 - 2020,No,Stainless Steel,Sapphire,Open,Round,29.50 mm,15.00 mm,50.00 m,Black,,Gem-Set Indexes,Stick,3720
https://watchbase.com/longines/conquest-classic/l2-799-4-76-6,Longines,Conquest Classic,L2.799.4.76.6,Conquest Classic 42 GMT Stainless Steel / Silver / Bracelet,Longines caliber L704.2,,No,Stainless Steel,Sapphire,Open,Round,42.00 mm,21.00 mm,50.00 m,Silver,,Mixed,Stick,2240
https://watchbase.com/longines/conquest-classic/l2-798-4-52-3,Longines,Conquest Classic,L2.798.4.52.3,Conquest Classic Moonphase Stainless Steel / Black,Longines caliber L678.2,,No,Stainless Steel,Sapphire,Open,Round,42.00 mm,21.00 mm,50.00 m,Black,,Stick / Dot,Stick,2980
https://watchbase.com/longines/conquest-classic/l2-798-5-52-7,Longines,Conquest Classic,L2.798.5.52.7,Conquest Classic Moonphase Stainless Steel - Red Gold / Black / Bracelet,Longines caliber L678.2,,No,,Sapphire,Open,Round,42.00 mm,21.00 mm,50.00 m,Black,,Stick / Dot,Stick,4450
https://watchbase.com/longines/conquest-classic/l2-285-4-87-6,Longines,Conquest Classic,L2.285.4.87.6,Conquest Classic Automatic 29.5 Stainless Steel / MOP / Bracelet,Longines caliber L595,2015 - 2020,No,Stainless Steel,Sapphire,Open,Round,29.50 mm,15.00 mm,50.00 m,White,,Gem-Set Indexes,Stick,2010
https://watchbase.com/longines/conquest-classic/l2-786-5-76-7,Longines,Conquest Classic,L2.786.5.76.7,Conquest Classic Chronograph,Longines caliber L688.2,,No,,Sapphire,Open,Round,41.00 mm,,50.00 m,Silver,,Stick / Dot,Stick,4270
https://watchbase.com/longines/conquest-classic/l2-798-5-72-7,Longines,Conquest Classic,L2.798.5.72.7,Conquest Classic Moonphase Stainless Steel - Red Gold / Silver / Bracelet,Longines caliber L678.2,2015,No,,Sapphire,Open,Round,42.00 mm,21.00 mm,50.00 m,Silver,,Stick / Dot,Stick,N/A
https://watchbase.com/longines/conquest-classic/l2-285-5-88-7,Longines,Conquest Classic,L2.285.5.88.7,Conquest Classic Automatic 29.5 Stainless Steel / Red Gold / Diamond / MOP / Bracelet,Longines caliber L592.2,2015 - 2020,No,Mother of Pearl,Sapphire,Open,Round,29.50 mm,15.00 mm,50.00 m,White,,Gem-Set Indexes,Stick,4910
https://watchbase.com/longines/conquest-classic/l2-387-0-57-6,Longines,Conquest Classic,L2.387.0.57.6,Conquest Classic Quartz 34 Stainless Steel / Ceramic / Diamond / Black,Longines caliber L156,2020,No,,Sapphire,Open,Round,36.00 mm,18.00 mm,50.00 m,Black,Gloss,Gem-Set Indexes,Stick,2100
https://watchbase.com/longines/conquest-classic/l2-285-5-87-7,Longines,Conquest Classic,L2.285.5.87.7,Conquest Classic Automatic 29.5 Stainless Steel / Red Gold / MOP / Bracelet,Longines caliber L592.2,2015 - 2020,No,Mother of Pearl,Sapphire,Open,Round,29.50 mm,15.00 mm,50.00 m,White,,Gem-Set Indexes,Stick,3210
https://watchbase.com/longines/conquest-classic/l2-285-5-57-7,Longines,Conquest Classic,L2.285.5.57.7,Conquest Classic Automatic 29.5 Stainless Steel / Red Gold / Diamond / Black / Bracelet,Longines caliber L592.2,2015 - 2020,No,,Sapphire,Open,Round,29.50 mm,15.00 mm,50.00 m,Black,,Gem-Set Indexes,Stick,4910
https://watchbase.com/longines/conquest-classic/l2-785-8-76-3,Longines,Conquest Classic,L2.785.8.76.3,Conquest Classic Automatic 40 Red Gold / Silver,Longines caliber L619.2,2015 - 2020,No,Red Gold,Sapphire,Open,Round,40.00 mm,,50.00 m,Silver,,Stick / Dot,Stick,6410
https://watchbase.com/longines/conquest-classic/l2-285-9-87-3,Longines,Conquest Classic,L2.285.9.87.3,Conquest Classic Automatic 29.5 Red Gold / Diamond / MOP,Longines caliber L595,2015 - 2020,No,Red Gold,Sapphire,Open,Round,29.50 mm,15.00 mm,50.00 m,White,,Gem-Set Indexes,Stick,6580
https://watchbase.com/longines/conquest-classic/l2-785-5-56-7,Longines,Conquest Classic,L2.785.5.56.7,Conquest Classic Automatic 40 Stainless Steel / Red Gold / Black,Longines caliber L619.2,2015 - 2020,No,,Sapphire,Open,Round,40.00 mm,,50.00 m,Black,,Stick / Dot,Stick,3350
https://watchbase.com/longines/conquest-classic/l2-386-4-87-6,Longines,Conquest Classic,L2.386.4.87.6,Conquest Classic Quartz 34 Stainless Steel / MOP,Longines caliber L156,2021,No,Stainless Steel,Sapphire,Open,Round,34.00 mm,17.00 mm,50.00 m,White,Gloss,Gem-Set Indexes,Stick,1550
https://watchbase.com/longines/conquest-classic/l2-799-4-56-3,Longines,Conquest Classic,L2.799.4.56.3,Conquest Classic 42 GMT Stainless Steel / Black,Longines caliber L704.2,,No,Stainless Steel,Sapphire,Open,Round,42.00 mm,21.00 mm,50.00 m,Black,,Mixed,Stick,2240
https://watchbase.com/longines/conquest-classic/l2-786-8-56-3,Longines,Conquest Classic,L2.786.8.56.3,Conquest Classic Chronograph,Longines caliber L688.2,,No,Pink Gold,Sapphire,Open,Round,41.00 mm,,50.00 m,Black,,Stick / Dot,Stick,9200
https://watchbase.com/longines/conquest-classic/l2-785-8-56-3,Longines,Conquest Classic,L2.785.8.56.3,Conquest Classic Automatic 40 Red Gold / Black,Longines caliber L619.2,2015 - 2020,No,Red Gold,Sapphire,Open,Round,40.00 mm,,50.00 m,Black,,Stick / Dot,Stick,6410
https://watchbase.com/longines/conquest-classic/l2-799-4-56-6,Longines,Conquest Classic,L2.799.4.56.6,Conquest Classic 42 GMT Stainless Steel / Black / Bracelet,Longines caliber L704.2,,No,Stainless Steel,Sapphire,Open,Round,42.00 mm,21.00 mm,50.00 m,Black,,Mixed,Stick,2240
https://watchbase.com/longines/conquest-classic/l2-799-4-76-3,Longines,Conquest Classic,L2.799.4.76.3,Conquest Classic 42 GMT Stainless Steel / Silver,Longines caliber L704.2,,No,Stainless Steel,Sapphire,Open,Round,42.00 mm,21.00 mm,50.00 m,Silver,,Mixed,Stick,2240
https://watchbase.com/longines/conquest-classic/l2-285-8-56-3,Longines,Conquest Classic,L2.285.8.56.3,Conquest Classic Automatic 29.5 Red Gold / Black,Longines caliber L595,2015 - 2020,No,Red Gold,Sapphire,Open,Round,29.50 mm,15.00 mm,50.00 m,Black,,Stick / Dot,Stick,4550
https://watchbase.com/longines/conquest-classic/l2-798-8-62-3,Longines,Conquest Classic,L2.798.8.62.3,Conquest Classic Moonphase Red Gold / Chocolate / Triple Crown Collection,Longines caliber L678.2,2015,"Yes, 20 units",Pink Gold,Sapphire,Open,Round,42.00 mm,21.00 mm,50.00 m,Brown,,Stick / Dot,Stick,N/A
https://watchbase.com/longines/conquest-classic/l2-798-5-62-3,Longines,Conquest Classic,L2.798.5.62.3,Conquest Classic Moonphase Stainless Steel - Red Gold / Chocolate / Triple Crown Collection,Longines caliber L678.2,2015,"Yes, 40 units",,Sapphire,Open,Round,42.00 mm,21.00 mm,50.00 m,Brown,,Stick / Dot,Stick,N/A
https://watchbase.com/longines/conquest-classic/l2-285-5-56-7,Longines,Conquest Classic,L2.285.5.56.7,Conquest Classic Automatic 29.5 Stainless Steel / Red Gold / Black / Bracelet,Longines caliber L592.2,2015 - 2020,No,,Sapphire,Open,Round,29.50 mm,15.00 mm,50.00 m,Black,,Stick / Dot,Stick,2880
https://watchbase.com/longines/conquest-classic/l2-786-8-76-3,Longines,Conquest Classic,L2.786.8.76.3,Conquest Classic Chronograph,Longines caliber L688.2,,No,Pink Gold,Sapphire,Closed,Round,41.00 mm,,50.00 m,Silver,,Stick / Dot,Stick,9200
https://watchbase.com/longines/conquest-classic/l2-285-4-56-6,Longines,Conquest Classic,L2.285.4.56.6,Conquest Classic Automatic 29.5 Stainless Steel / Black / Bracelet,Longines caliber L592.2,2015 - 2020,No,Stainless Steel,Sapphire,Open,Round,29.50 mm,15.00 mm,50.00 m,Black,,Stick / Dot,Stick,1680
https://watchbase.com/longines/conquest-classic/l2-798-4-62-3,Longines,Conquest Classic,L2.798.4.62.3,Conquest Classic Moonphase Stainless Steel / Chocolate / Triple Crown Collection,Longines caliber L678.2,2015,"Yes, 120 units",Stainless Steel,Sapphire,Open,Round,42.00 mm,21.00 mm,50.00 m,Brown,,Stick / Dot,Stick,N/A
https://watchbase.com/longines/conquest-classic/l2-785-4-76-6,Longines,Conquest Classic,L2.785.4.76.6,Conquest Classic Automatic 40 Stainless Steel / Silver,Longines caliber L619.2,2015 - 2020,No,Stainless Steel,Sapphire,Open,Round,40.00 mm,,50.00 m,Silver,,Stick / Dot,Stick,1740
https://watchbase.com/longines/conquest-classic/l2-798-8-52-3,Longines,Conquest Classic,L2.798.8.52.3,Conquest Classic Moonphase Red Gold / Black,Longines caliber L678.2,2015,No,Red Gold,Sapphire,Open,Round,42.00 mm,21.00 mm,50.00 m,Black,,Stick / Dot,Stick,N/A
https://watchbase.com/longines/conquest-classic/l2-799-5-76-3,Longines,Conquest Classic,L2.799.5.76.3,Conquest Classic 42 GMT Stainless Steel - Red Gold / Silver,Longines caliber L704.2,,No,,Sapphire,Open,Round,42.00 mm,21.00 mm,50.00 m,Silver,,Mixed,Stick,2970
https://watchbase.com/longines/conquest-classic/l2-785-5-76-7,Longines,Conquest Classic,L2.785.5.76.7,Conquest Classic Automatic 40 Stainless Steel / Red Gold / Silver,Longines caliber L619.2,2015 - 2020,No,,Sapphire,Open,Round,40.00 mm,,50.00 m,Silver,,Stick / Dot,Stick,2050
https://watchbase.com/longines/conquest-classic/l2-786-5-56-7,Longines,Conquest Classic,L2.786.5.56.7,Conquest Classic Chronograph,Longines caliber L688.2,,No,,Sapphire,Open,Round,41.00 mm,,50.00 m,Black,,Stick / Dot,Stick,4270
https://watchbase.com/longines/conquest-classic/l2-798-5-72-3,Longines,Conquest Classic,L2.798.5.72.3,Conquest Classic Moonphase Stainless Steel - Red Gold / Silver,Longines caliber L678.2,,No,,Sapphire,Open,Round,42.00 mm,21.00 mm,50.00 m,White,,Stick / Dot,Stick,3720
https://watchbase.com/longines/conquest-classic/l2-798-8-72-3,Longines,Conquest Classic,L2.798.8.72.3,Conquest Classic Moonphase Red Gold Silver,Longines caliber L678.2,2015,No,Rose Gold,Sapphire,Open,Round,42.00 mm,21.00 mm,50.00 m,Silver,,Stick / Dot,Stick,10120
https://watchbase.com/longines/conquest-classic/l2-798-4-52-6,Longines,Conquest Classic,L2.798.4.52.6,Conquest Classic Moonphase Stainless Steel / Black / Bracelet,Longines caliber L678.2,2015,No,Stainless Steel,Sapphire,Open,Round,42.00 mm,21.00 mm,50.00 m,Black,,Stick / Dot,Stick,N/A
https://watchbase.com/longines/conquest-classic/l2-799-5-56-3,Longines,Conquest Classic,L2.799.5.56.3,Conquest Classic 42 GMT Stainless Steel - Red Gold / Black,Longines caliber L704.2,,No,,Sapphire,Open,Round,42.00 mm,21.00 mm,50.00 m,Black,,Mixed,Stick,2970
https://watchbase.com/longines/conquest-classic/l2-786-4-76-6,Longines,Conquest Classic,L2.786.4.76.6,Conquest Classic Chronograph,Longines caliber L688.2,,No,Stainless Steel,Sapphire,Open,Round,41.00 mm,,50.00 m,Silver,,Stick / Dot,Stick,2680
https://watchbase.com/longines/conquest-classic/l2-786-4-56-6,Longines,Conquest Classic,L2.786.4.56.6,Conquest Classic Chronograph,Longines caliber L688.2,,No,Stainless Steel,Sapphire,Open,Round,41.00 mm,,50.00 m,Black,,Stick / Dot,Stick,2680
https://watchbase.com/longines/conquest-classic/l2-798-4-96-6,Longines,Conquest Classic,L2.798.4.96.6,Conquest Classic Moonphase Stainless Steel / St. Moritz 2017,Longines caliber L678.2,2017,No,Stainless Steel,Sapphire,Open,Round,42.00 mm,21.00 mm,50.00 m,Blue,,Stick / Dot,Stick,N/A
https://watchbase.com/longines/conquest-classic/l2-798-4-72-6,Longines,Conquest Classic,L2.798.4.72.6,Conquest Classic Moonphase Stainless Steel / Silver / Bracelet,Longines caliber L678.2,2015,No,Stainless Steel,Sapphire,Open,Round,42.00 mm,21.00 mm,50.00 m,Silver,,Stick / Dot,Stick,N/A
https://watchbase.com/longines/conquest-classic/l2-786-4-79-3-pm,Longines,Conquest Classic,L2.786.4.79.3-PM,Conquest Classic Chronograph 'Portugal - a Nossa História',Longines caliber L688.2,2015,"Yes, 75 units",Stainless Steel,Sapphire,Open,Round,41.00 mm,,50.00 m,Silver,,Stick / Dot,Stick,3950
https://watchbase.com/longines/conquest-classic/l2-785-4-56-6,Longines,Conquest Classic,L2.785.4.56.6,Conquest Classic Automatic 40 Stainless Steel / Black,Longines caliber L619.2,2015 - 2020,No,Stainless Steel,Sapphire,Open,Round,40.00 mm,,50.00 m,Black,,Stick / Dot,Stick,1740
https://watchbase.com/longines/conquest-classic/l2-798-4-72-3,Longines,Conquest Classic,L2.798.4.72.3,Conquest Classic Moonphase Stainless Steel / Silver,Longines caliber L678.2,,No,Stainless Steel,Sapphire,Open,Round,42.00 mm,21.00 mm,50.00 m,Silver,,Stick / Dot,Stick,2980
https://watchbase.com/longines/symphonette/l2-304-4-57-6,Longines,Symphonette,L2.304.4.57.6,Symphonette S Black / Bracelet,Longines caliber L963,2015,No,Stainless Steel,Sapphire,Closed,Oval,16.00 mm,8.00 mm,30.00 m,Black,,Gem-Set Indexes,Feuille,1530
https://watchbase.com/longines/symphonette/l2-304-4-87-0,Longines,Symphonette,L2.304.4.87.0,Symphonette S MOP,Longines caliber L963,2015,No,Stainless Steel,Sapphire,Closed,Oval,16.00 mm,8.00 mm,30.00 m,White,,Gem-Set Indexes,Feuille,1530
https://watchbase.com/longines/symphonette/l2-305-0-83-0,Longines,Symphonette,L2.305.0.83.0,Symphonette M Diamond / Arabic MOP,Longines caliber L963,2015,No,Stainless Steel,Sapphire,Closed,Oval,18.90 mm,9.00 mm,30.00 m,White,,Arabic Numerals,Feuille,3560
https://watchbase.com/longines/symphonette/l2-306-4-71-0,Longines,Symphonette,L2.306.4.71.0,Symphonette L Roman,Longines caliber L176,2015,No,Stainless Steel,Sapphire,Closed,Oval,21.90 mm,11.00 mm,30.00 m,Ivory,Guilloche,Roman Numerals,Feuille,1220
https://watchbase.com/longines/symphonette/l2-306-4-83-6,Longines,Symphonette,L2.306.4.83.6,Symphonette L Arabic MOP / Bracelet,Longines caliber L176,2015,No,Stainless Steel,Sapphire,Closed,Oval,21.90 mm,11.00 mm,30.00 m,White,,Arabic Numerals,Feuille,1530
https://watchbase.com/longines/symphonette/l2-306-0-57-0,Longines,Symphonette,L2.306.0.57.0,Symphonette L Diamond / Black,Longines caliber L176,2015,No,Stainless Steel,Sapphire,Closed,Oval,21.90 mm,11.00 mm,30.00 m,Black,,Gem-Set Indexes,Feuille,4070
https://watchbase.com/longines/symphonette/l2-306-0-83-0,Longines,Symphonette,L2.306.0.83.0,Symphonette L Diamond / Arabic MOP,Longines caliber L176,2015,No,Stainless Steel,Sapphire,Closed,Oval,21.90 mm,11.00 mm,30.00 m,White,,Arabic Numerals,Feuille,4070
https://watchbase.com/longines/symphonette/l2-306-0-71-6,Longines,Symphonette,L2.306.0.71.6,Symphonette L Diamond / Roman / Bracelet,Longines caliber L176,2015,No,Stainless Steel,Sapphire,Closed,Oval,21.90 mm,11.00 mm,30.00 m,Ivory,Guilloche,Roman Numerals,Feuille,3770
https://watchbase.com/longines/symphonette/l2-307-4-57-0,Longines,Symphonette,L2.307.4.57.0,Symphonette XL Black,Longines caliber L176,2015,No,Stainless Steel,Sapphire,Closed,Oval,24.90 mm,13.00 mm,30.00 m,Black,,Gem-Set Indexes,Feuille,1530
https://watchbase.com/longines/symphonette/l2-307-4-83-6,Longines,Symphonette,L2.307.4.83.6,Symphonette XL Arabic MOP / Bracelet,Longines caliber L176,2015,No,Stainless Steel,Sapphire,Closed,Oval,24.90 mm,13.00 mm,30.00 m,White,,Arabic Numerals,Feuille,1530
https://watchbase.com/longines/symphonette/l2-307-4-87-6,Longines,Symphonette,L2.307.4.87.6,Symphonette XL MOP / Bracelet,Longines caliber L176,2015,No,Stainless Steel,Sapphire,Closed,Oval,24.90 mm,13.00 mm,30.00 m,White,,Gem-Set Indexes,Feuille,1530
https://watchbase.com/longines/symphonette/l2-307-0-57-6,Longines,Symphonette,L2.307.0.57.6,Symphonette XL Diamond / Black / Bracelet,Longines caliber L176,2015,No,Stainless Steel,Sapphire,Closed,Oval,24.90 mm,13.00 mm,30.00 m,Black,,Gem-Set Indexes,Feuille,4480
https://watchbase.com/longines/symphonette/l2-305-9-81-0,Longines,Symphonette,L2.305.9.81.0,Symphonette M Red Gold / Diamond / Roman,Longines caliber L963,2015,No,Red Gold,Sapphire,Closed,Oval,18.90 mm,9.00 mm,30.00 m,White,,Roman Numerals,Feuille,3970
https://watchbase.com/longines/symphonette/l2-304-0-87-0,Longines,Symphonette,L2.304.0.87.0,Symphonette S Diamond / MOP,Longines caliber L963,2015,No,Stainless Steel,Sapphire,Closed,Oval,16.00 mm,8.00 mm,30.00 m,White,,Gem-Set Indexes,Feuille,2750
https://watchbase.com/longines/symphonette/l2-304-0-83-0,Longines,Symphonette,L2.304.0.83.0,Symphonette S Diamond / Arabic MOP,Longines caliber L963,2015,No,Stainless Steel,Sapphire,Closed,Oval,16.00 mm,8.00 mm,30.00 m,White,,Arabic Numerals,Feuille,2750
https://watchbase.com/longines/symphonette/l2-304-0-83-6,Longines,Symphonette,L2.304.0.83.6,Symphonette S Diamond / Arabic MOP / Bracelet,Longines caliber L963,2015,No,Stainless Steel,Sapphire,Closed,Oval,16.00 mm,8.00 mm,30.00 m,White,,Arabic Numerals,Feuille,2750
https://watchbase.com/longines/symphonette/l2-305-4-71-6,Longines,Symphonette,L2.305.4.71.6,Symphonette M Roman / Bracelet,Longines caliber L963,2015,No,Stainless Steel,Sapphire,Closed,Oval,18.90 mm,9.00 mm,30.00 m,Ivory,,Roman Numerals,Feuille,1220
https://watchbase.com/longines/symphonette/l2-305-4-87-6,Longines,Symphonette,L2.305.4.87.6,Symphonette M MOP / Bracelet,Longines caliber L963,2015,No,Stainless Steel,Sapphire,Closed,Oval,18.90 mm,9.00 mm,30.00 m,White,,Gem-Set Indexes,Feuille,1530
https://watchbase.com/longines/symphonette/l2-305-0-57-0,Longines,Symphonette,L2.305.0.57.0,Symphonette M Diamond / Black,Longines caliber L963,2015,No,Stainless Steel,Sapphire,Closed,Oval,18.90 mm,9.00 mm,30.00 m,Black,,Gem-Set Indexes,Feuille,3560
https://watchbase.com/longines/symphonette/l2-305-0-71-0,Longines,Symphonette,L2.305.0.71.0,Symphonette M Diamond / Roman,Longines caliber L963,2015,No,Stainless Steel,Sapphire,Closed,Oval,18.90 mm,9.00 mm,30.00 m,Ivory,,Roman Numerals,Feuille,3260
https://watchbase.com/longines/symphonette/l2-307-0-83-6,Longines,Symphonette,L2.307.0.83.6,Symphonette XL Diamond / Arabic MOP / Bracelet,Longines caliber L176,2015,No,Stainless Steel,Sapphire,Closed,Oval,24.90 mm,13.00 mm,30.00 m,White,,Arabic Numerals,Feuille,4480
https://watchbase.com/longines/symphonette/l2-305-0-87-6,Longines,Symphonette,L2.305.0.87.6,Symphonette M Diamond / MOP / Bracelet,Longines caliber L963,2015,No,Stainless Steel,Sapphire,Closed,Oval,18.90 mm,9.00 mm,30.00 m,White,,Gem-Set Indexes,Feuille,3560
https://watchbase.com/longines/symphonette/l2-305-0-71-6,Longines,Symphonette,L2.305.0.71.6,Symphonette M Diamond / Roman / Bracelet,Longines caliber L963,2015,No,Stainless Steel,Sapphire,Closed,Oval,18.90 mm,9.00 mm,30.00 m,Silver,Guilloche,Roman Numerals,Feuille,3260
https://watchbase.com/longines/symphonette/l2-305-4-57-6,Longines,Symphonette,L2.305.4.57.6,Symphonette M Black / Bracelet,Longines caliber L963,2015,No,Stainless Steel,Sapphire,Closed,Oval,18.90 mm,9.00 mm,30.00 m,Black,,Gem-Set Indexes,Feuille,1530
https://watchbase.com/longines/symphonette/l2-305-9-87-0,Longines,Symphonette,L2.305.9.87.0,Symphonette M Red Gold / Diamond / MOP,Longines caliber L963,2015,No,Red Gold,Sapphire,Closed,Oval,18.90 mm,9.00 mm,30.00 m,White,,Gem-Set Indexes,Feuille,4280
https://watchbase.com/longines/symphonette/l2-307-4-87-0,Longines,Symphonette,L2.307.4.87.0,Symphonette XL MOP,Longines caliber L176,2015,No,Stainless Steel,Sapphire,Closed,Oval,24.90 mm,13.00 mm,30.00 m,White,,Gem-Set Indexes,Feuille,1530
https://watchbase.com/longines/symphonette/l2-305-5-87-7,Longines,Symphonette,L2.305.5.87.7,Symphonette S Stainless Steel / Rose Gold / Diamond,Longines caliber L963,2017,No,Mother of Pearl,Sapphire,Closed,Oval,18.90 mm,9.00 mm,30.00 m,White,,Gem-Set Indexes,Feuille,2140
https://watchbase.com/longines/symphonette/l2-307-4-71-0,Longines,Symphonette,L2.307.4.71.0,Symphonette XL Roman,Longines caliber L176,2015,No,Stainless Steel,Sapphire,Closed,Oval,24.90 mm,13.00 mm,30.00 m,Ivory,,Roman Numerals,Feuille,1220
https://watchbase.com/longines/symphonette/l2-305-4-71-0,Longines,Symphonette,L2.305.4.71.0,Symphonette M Roman,Longines caliber L963,2015,No,Stainless Steel,Sapphire,Closed,Oval,18.90 mm,9.00 mm,30.00 m,Ivory,Guilloche,Roman Numerals,Feuille,1220
https://watchbase.com/longines/symphonette/l2-306-0-83-6,Longines,Symphonette,L2.306.0.83.6,Symphonette L Diamond / Arabic MOP / Bracelet,Longines caliber L176,2015,No,Stainless Steel,Sapphire,Closed,Oval,21.90 mm,11.00 mm,30.00 m,White,,Arabic Numerals,Feuille,4070
https://watchbase.com/longines/symphonette/l2-306-0-57-6,Longines,Symphonette,L2.306.0.57.6,Symphonette L Diamond / Black / Bracelet,Longines caliber L176,2015,No,Stainless Steel,Sapphire,Closed,Oval,21.90 mm,11.00 mm,30.00 m,Black,,Gem-Set Indexes,Feuille,4070
